index,afrr_price_contracted_down,afrr_price_contracted_up,afrr_price_activated_down,afrr_price_activated_up
2021-11-19 12:00:00+02:00,0,0,0.09263,0.09263
2021-11-19 13:00:00+02:00,0,0,0.07,0.11
2021-11-19 14:00:00+02:00,0.03453,0.05808,0.0946,0.0946
2021-11-19 15:00:00+02:00,0.03458,0.05602,0.09478,0.09478
2021-11-19 16:00:00+02:00,0.03078,0.05641,0.09533,0.145
2021-11-19 17:00:00+02:00,0.02917,0.05922,0.12244,0.143
2021-11-19 18:00:00+02:00,0.03531,0.05859,0.11815,0.11815
2021-11-19 19:00:00+02:00,0.036,0.05866,0.0953,0.0953
2021-11-19 20:00:00+02:00,0.03549,0.04781,0.09407,0.2
2021-11-19 21:00:00+02:00,0.02138,0.02561,0.08105,0.2
2021-11-19 22:00:00+02:00,0.02387,0.02561,0.08822,0.08822
2021-11-19 23:00:00+02:00,0.03373,0.05653,0.08315,0.08315
2021-11-20 00:00:00+02:00,0.02805,0.02827,0.02502,0.02502
2021-11-20 01:00:00+02:00,0.02808,0.02722,0.00501,0.00501
2021-11-20 02:00:00+02:00,0,0,0,0.00398
2021-11-20 03:00:00+02:00,0,0,0,0.00347
2021-11-20 04:00:00+02:00,0,0,0.00437,0.00437
2021-11-20 05:00:00+02:00,0,0,0.00931,0.00931
2021-11-20 06:00:00+02:00,0,0,0.01034,0.01392
2021-11-20 07:00:00+02:00,0,0,0.01069,0.01392
2021-11-20 08:00:00+02:00,0.03609,0.03165,0.01197,0.01197
2021-11-20 09:00:00+02:00,0.03563,0.03145,0.01293,0.01293
2021-11-20 10:00:00+02:00,0.03498,0.03015,0.01404,0.01404
2021-11-20 11:00:00+02:00,0.03321,0.03015,0.01358,0.01358
2021-11-20 12:00:00+02:00,0.03325,0.03405,0.01394,0.01394
2021-11-20 13:00:00+02:00,0.03531,0.0336,0.0137,0.0137
2021-11-20 14:00:00+02:00,0,0,0.01406,0.01406
2021-11-20 15:00:00+02:00,0,0,0.02255,0.02255
2021-11-20 16:00:00+02:00,0,0,0.02192,0.3
2021-11-20 17:00:00+02:00,0.03006,0.02818,0.03078,0.131
2021-11-20 18:00:00+02:00,0.03006,0.02829,0.0473,0.0957
2021-11-20 19:00:00+02:00,0.03006,0.02829,0.02619,0.02619
2021-11-20 20:00:00+02:00,0.03066,0.02829,0.01545,0.141
2021-11-20 21:00:00+02:00,0.02134,0.02703,0.01418,0.118
2021-11-20 22:00:00+02:00,0.01974,0.02703,0.01418,0.45
2021-11-20 23:00:00+02:00,0.0302,0.02618,0.01407,0.4
2021-11-21 00:00:00+02:00,0.02752,0.02618,0.01292,0.095
2021-11-21 01:00:00+02:00,0.02246,0.02278,0.02157,0.02157
2021-11-21 02:00:00+02:00,0,0,0.01,0.014
2021-11-21 03:00:00+02:00,0,0,0.01392,0.01392
2021-11-21 04:00:00+02:00,0,0,0.01381,0.01381
2021-11-21 05:00:00+02:00,0,0,0.01396,0.01396
2021-11-21 06:00:00+02:00,0,0,0.01,0.01624
2021-11-21 07:00:00+02:00,0,0,0.007,0.01434
2021-11-21 08:00:00+02:00,0.02895,0.02839,0.007,0.01457
2021-11-21 09:00:00+02:00,0.02767,0.02755,0.02191,0.02191
2021-11-21 10:00:00+02:00,0.02389,0.02382,0.0509,0.0509
2021-11-21 11:00:00+02:00,0.02372,0.02382,0.07582,0.07582
2021-11-21 12:00:00+02:00,0.02372,0.02382,0.08735,0.106
2021-11-21 13:00:00+02:00,0.03375,0.03133,0.07291,0.106
2021-11-21 14:00:00+02:00,0,0,0.06894,0.104
2021-11-21 15:00:00+02:00,0,0,0.09608,0.09608
2021-11-21 16:00:00+02:00,0,0,0.09959,0.11
2021-11-21 17:00:00+02:00,0.02266,0.02298,0.10527,0.1165
2021-11-21 18:00:00+02:00,0.02266,0.02298,0.107,0.124
2021-11-21 19:00:00+02:00,0.02266,0.02298,0.10383,0.124
2021-11-21 20:00:00+02:00,0.02266,0.02298,0.09985,0.1195
2021-11-21 21:00:00+02:00,0.02066,0.02298,0.09857,0.113
2021-11-21 22:00:00+02:00,0.0193,0.02298,0.09961,0.113
2021-11-21 23:00:00+02:00,0.02266,0.02298,0.09861,0.113
2021-11-22 00:00:00+02:00,0.02266,0.02298,0.0792,0.1085
2021-11-22 01:00:00+02:00,0.0302,0,0.10045,0.1155
2021-11-22 02:00:00+02:00,0,0,0.09284,0.09284
2021-11-22 03:00:00+02:00,0,0,0.09,0.09
2021-11-22 04:00:00+02:00,0,0,0.09392,0.09392
2021-11-22 05:00:00+02:00,0,0,0.10417,0.10417
2021-11-22 06:00:00+02:00,0.0483,0.05811,0.10886,0.10886
2021-11-22 07:00:00+02:00,0.04855,0.03587,0.23766,0.23766
2021-11-22 08:00:00+02:00,0.04866,0.03587,0.28261,0.28261
2021-11-22 09:00:00+02:00,0.04787,0.03587,0.26991,0.285
2021-11-22 10:00:00+02:00,0.03307,0.03458,0.23002,0.285
2021-11-22 11:00:00+02:00,0.03307,0.03458,0.1742,0.21894
2021-11-22 12:00:00+02:00,0,0,0.16652,0.16652
2021-11-22 13:00:00+02:00,0,0,0.12354,0.125
2021-11-22 14:00:00+02:00,0.04869,0.05986,0.11175,0.11175
2021-11-22 15:00:00+02:00,0.04981,0.05964,0.11123,0.11123
2021-11-22 16:00:00+02:00,0.04961,0.05691,0.12195,0.12195
2021-11-22 17:00:00+02:00,0.04961,0.0561,0.11237,0.11237
2021-11-22 18:00:00+02:00,0.04824,0.05599,0.12354,0.12354
2021-11-22 19:00:00+02:00,0.04712,0.05574,0.12359,0.12359
2021-11-22 20:00:00+02:00,0.03427,0.03456,0.1073,0.1073
2021-11-22 21:00:00+02:00,0.03427,0.03631,0.09805,0.09805
2021-11-22 22:00:00+02:00,0.04306,0.03637,0.14541,0.225
2021-11-22 23:00:00+02:00,0.04244,0.0434,0.12168,0.215
2021-11-23 00:00:00+02:00,0.0399,0.0371,0.09509,0.189
2021-11-23 01:00:00+02:00,0.02956,0.027,0.09,0.15
2021-11-23 02:00:00+02:00,0,0,0.04298,0.093
2021-11-23 03:00:00+02:00,0,0,0.04296,0.097
2021-11-23 04:00:00+02:00,0,0,0.04296,0.225
2021-11-23 05:00:00+02:00,0,0,0.06801,0.225
2021-11-23 06:00:00+02:00,0.04496,0.05878,0.09007,0.249
2021-11-23 07:00:00+02:00,0.04839,0.05732,0.12146,0.3
2021-11-23 08:00:00+02:00,0.04894,0.04317,0.18589,0.35
2021-11-23 09:00:00+02:00,0.04363,0.04348,0.24873,0.35
2021-11-23 10:00:00+02:00,0.03474,0.04097,0.23003,0.23003
2021-11-23 11:00:00+02:00,0.03474,0.04097,0.104,0.2
2021-11-23 12:00:00+02:00,0,0,0.103,0.22496
2021-11-23 13:00:00+02:00,0,0,0.102,0.20902
2021-11-23 14:00:00+02:00,0.04883,0.0586,0.094,0.18008
2021-11-23 15:00:00+02:00,0.04757,0.05804,0.094,0.1601
2021-11-23 16:00:00+02:00,0.04716,0.0588,0.1,0.16006
2021-11-23 17:00:00+02:00,0.04866,0.05692,0.1,0.16292
2021-11-23 18:00:00+02:00,0.04938,0.05841,0.14756,0.14806
2021-11-23 19:00:00+02:00,0.04913,0.05891,0.088,0.11457
2021-11-23 20:00:00+02:00,0.03474,0.04073,0.086,0.10938
2021-11-23 21:00:00+02:00,0.03474,0.04073,0.081,0.0975
2021-11-23 22:00:00+02:00,0.04029,0.04398,0.09261,0.09261
2021-11-23 23:00:00+02:00,0.0459,0.04628,0.06152,0.06152
2021-11-24 00:00:00+02:00,0.04275,0.04498,0.0055,0.01492
2021-11-24 01:00:00+02:00,0.03001,0,0.00222,0.01335
2021-11-24 02:00:00+02:00,0,0,0.002,0.01336
2021-11-24 03:00:00+02:00,0,0,0.002,0.01354
2021-11-24 04:00:00+02:00,0,0,0.00224,0.01492
2021-11-24 05:00:00+02:00,0,0,0.00225,0.0161
2021-11-24 06:00:00+02:00,0.04009,0.05855,0.0085,0.01979
2021-11-24 07:00:00+02:00,0.0498,0.05776,0.011,0.07204
2021-11-24 08:00:00+02:00,0.04773,0.05662,0.105,0.11488
2021-11-24 09:00:00+02:00,0.04773,0.05662,0.107,0.11794
2021-11-24 10:00:00+02:00,0.0363,0.04153,0.11836,0.11836
2021-11-24 11:00:00+02:00,0.0363,0.04153,0.11868,0.11868
2021-11-24 12:00:00+02:00,0,0,0.14005,0.14005
2021-11-24 13:00:00+02:00,0,0,0.14001,0.14001
2021-11-24 14:00:00+02:00,0.04791,0.05994,0.07,0.12498
2021-11-24 15:00:00+02:00,0.04121,0.05387,0.07,0.599
2021-11-24 16:00:00+02:00,0.04121,0.05387,0.21042,0.599
2021-11-24 17:00:00+02:00,0.04121,0.05387,0.20305,0.299
2021-11-24 18:00:00+02:00,0.04121,0.05387,0.19944,0.19944
2021-11-24 19:00:00+02:00,0.04121,0.05387,0.16689,1
2021-11-24 20:00:00+02:00,0.03394,0.04153,0.16116,1
2021-11-24 21:00:00+02:00,0.03394,0.04153,0.0855,0.10996
2021-11-24 22:00:00+02:00,0.04444,0.04153,0.0855,0.12
2021-11-24 23:00:00+02:00,0.0435,0.04362,0.088,0.145
2021-11-25 00:00:00+02:00,0.04041,0.039,0.04408,0.04408
2021-11-25 01:00:00+02:00,0.02535,0,0.02578,0.02578
2021-11-25 02:00:00+02:00,0,0,0.02455,0.02455
2021-11-25 03:00:00+02:00,0,0,0.02385,0.02385
2021-11-25 04:00:00+02:00,0,0,0.02386,0.02386
2021-11-25 05:00:00+02:00,0,0,0.02725,0.02725
2021-11-25 06:00:00+02:00,0.04807,0.05775,0.08009,0.08009
2021-11-25 07:00:00+02:00,0.04932,0.05922,0.09894,0.09894
2021-11-25 08:00:00+02:00,0.04926,0.05903,0.1208,0.1208
2021-11-25 09:00:00+02:00,0.0477,0.05903,0.15393,0.15393
2021-11-25 10:00:00+02:00,0.03537,0.04282,0.055,0.15317
2021-11-25 11:00:00+02:00,0.03537,0.04282,0.0495,0.13902
2021-11-25 12:00:00+02:00,0,0,0.042,0.13908
2021-11-25 13:00:00+02:00,0,0,0.042,0.11826
2021-11-25 14:00:00+02:00,0.04713,0.05924,0.11687,0.11687
2021-11-25 15:00:00+02:00,0.04918,0.05437,0.13909,0.13909
2021-11-25 16:00:00+02:00,0.04914,0.05437,0.15744,0.15744
2021-11-25 17:00:00+02:00,0.04847,0.05437,0.14895,0.14895
2021-11-25 18:00:00+02:00,0.04243,0.05437,0.20894,0.20894
2021-11-25 19:00:00+02:00,0.04847,0.05437,0.14994,0.14994
2021-11-25 20:00:00+02:00,0.03394,0.04497,0.13906,0.599
2021-11-25 21:00:00+02:00,0.03418,0.03962,0.11466,0.265
2021-11-25 22:00:00+02:00,0.04383,0.03962,0.11041,0.11618
2021-11-25 23:00:00+02:00,0.04086,0.0454,0.10585,0.115
2021-11-26 00:00:00+02:00,0.0407,0.027,0.08784,0.121
2021-11-26 01:00:00+02:00,0.02901,0,0.09861,0.119
2021-11-26 02:00:00+02:00,0,0,0.08726,0.119
2021-11-26 03:00:00+02:00,0,0,0.08915,0.119
2021-11-26 04:00:00+02:00,0,0,0.09069,0.119
2021-11-26 05:00:00+02:00,0,0,0.1049,0.11941
2021-11-26 06:00:00+02:00,0.04644,0.05404,0.11522,0.119
2021-11-26 07:00:00+02:00,0.04575,0.06,0.20818,0.285
2021-11-26 08:00:00+02:00,0.04575,0.06,0.26262,0.599
2021-11-26 09:00:00+02:00,0.04488,0,0.28205,0.7
2021-11-26 10:00:00+02:00,0.0344,0.04307,0.25997,0.3
2021-11-26 11:00:00+02:00,0.0344,0.04307,0.23591,0.23641
2021-11-26 12:00:00+02:00,0,0,0.1954,0.1959
2021-11-26 13:00:00+02:00,0,0,0.20191,0.7
2021-11-26 14:00:00+02:00,0.04884,0.059,0.1749,1.62079
2021-11-26 15:00:00+02:00,0.04907,0.05756,0.16975,4.899
2021-11-26 16:00:00+02:00,0.04829,0.059,0.18452,5
2021-11-26 17:00:00+02:00,0.04525,0.059,0.21706,5
2021-11-26 18:00:00+02:00,0.04525,0,0.22046,4.899
2021-11-26 19:00:00+02:00,0.04796,0.059,0.1576,0.26
2021-11-26 20:00:00+02:00,0.0336,0.046,0.14837,0.2
2021-11-26 21:00:00+02:00,0.03324,0.03896,0.11401,0.16557
2021-11-26 22:00:00+02:00,0.03908,0.04207,0.12791,0.16
2021-11-26 23:00:00+02:00,0.03775,0.03973,0.11866,0.22384
2021-11-27 00:00:00+02:00,0.03611,0.027,0.10911,0.17
2021-11-27 01:00:00+02:00,0.0314,0.027,0.12696,0.2
2021-11-27 02:00:00+02:00,0,0,0.12024,0.22
2021-11-27 03:00:00+02:00,0,0,0.11841,0.22
2021-11-27 04:00:00+02:00,0,0,0.11799,0.17
2021-11-27 05:00:00+02:00,0,0,0.11958,0.11958
2021-11-27 06:00:00+02:00,0,0,0.1212,0.1212
2021-11-27 07:00:00+02:00,0,0,0.11715,0.11715
2021-11-27 08:00:00+02:00,0.0344,0.04484,0.1284,0.26882
2021-11-27 09:00:00+02:00,0.0344,0.0481,0.15901,0.35
2021-11-27 10:00:00+02:00,0.0344,0.04824,0.21383,0.27
2021-11-27 11:00:00+02:00,0.0335,0.04824,0.2168,0.2168
2021-11-27 12:00:00+02:00,0.0335,0.04824,0.1801,0.1801
2021-11-27 13:00:00+02:00,0.0403,0.05741,0.21358,0.26
2021-11-27 14:00:00+02:00,0,0,0.21084,0.27
2021-11-27 15:00:00+02:00,0,0,0.2189,0.27048
2021-11-27 16:00:00+02:00,0,0,0.225,0.26895
2021-11-27 17:00:00+02:00,0.0325,0.04824,0.19832,0.22738
2021-11-27 18:00:00+02:00,0.0325,0.04824,0.19822,0.2708
2021-11-27 19:00:00+02:00,0.0325,0.04824,0.19824,0.25
2021-11-27 20:00:00+02:00,0.03487,0.0496,0.21403,0.26788
2021-11-27 21:00:00+02:00,0.03487,0.04938,0.1841,0.26788
2021-11-27 22:00:00+02:00,0.0265,0.027,0.2,0.2
2021-11-27 23:00:00+02:00,0.0265,0.027,0.12769,0.15
2021-11-28 00:00:00+02:00,0.0265,0.027,0.11996,0.15
2021-11-28 01:00:00+02:00,0.029,0.02583,0.171,0.17678
2021-11-28 02:00:00+02:00,0,0,0.135,0.1401
2021-11-28 03:00:00+02:00,0,0,0.13855,0.13855
2021-11-28 04:00:00+02:00,0,0,0.13614,0.13614
2021-11-28 05:00:00+02:00,0,0,0.14001,0.14001
2021-11-28 06:00:00+02:00,0,0,0.13384,0.16892
2021-11-28 07:00:00+02:00,0,0,0.13378,0.16368
2021-11-28 08:00:00+02:00,0.0308,0.04686,0.13431,0.15876
2021-11-28 09:00:00+02:00,0.0308,0.0487,0.13463,0.18153
2021-11-28 10:00:00+02:00,0.0308,0.0487,0.135,0.19999
2021-11-28 11:00:00+02:00,0.03025,0.0487,0.135,0.20301
2021-11-28 12:00:00+02:00,0.03025,0.0487,0.135,0.20976
2021-11-28 13:00:00+02:00,0.0403,0,0.135,0.21007
2021-11-28 14:00:00+02:00,0,0,0.19828,0.19828
2021-11-28 15:00:00+02:00,0,0,0.19834,0.19834
2021-11-28 16:00:00+02:00,0,0,0.145,0.20511
2021-11-28 17:00:00+02:00,0.02875,0.0487,0.145,0.21703
2021-11-28 18:00:00+02:00,0.02875,0.0487,0.145,0.24513
2021-11-28 19:00:00+02:00,0.02875,0.0487,0.24794,0.24794
2021-11-28 20:00:00+02:00,0.029,0.0492,0.12892,0.23815
2021-11-28 21:00:00+02:00,0.029,0.0492,0.13447,0.26079
2021-11-28 22:00:00+02:00,0.02563,0.0273,0.18904,0.22
2021-11-28 23:00:00+02:00,0.02563,0.0273,0.19233,0.19233
2021-11-29 00:00:00+02:00,0.02563,0.0273,0.11,0.14417
2021-11-29 01:00:00+02:00,0.03536,0.03801,0.11,0.15089
2021-11-29 02:00:00+02:00,0,0,0.12,0.14692
2021-11-29 03:00:00+02:00,0,0,0.109,0.13704
2021-11-29 04:00:00+02:00,0,0,0.109,0.13337
2021-11-29 05:00:00+02:00,0,0,0.109,0.13995
2021-11-29 06:00:00+02:00,0.04559,0.05956,0.1055,0.1526
2021-11-29 07:00:00+02:00,0.04559,0.05866,0.1055,0.21576
2021-11-29 08:00:00+02:00,0.04775,0.05345,0.28944,0.28944
2021-11-29 09:00:00+02:00,0.0488,0.05345,0.33114,0.33114
2021-11-29 10:00:00+02:00,0.02778,0.05554,0.13,0.32009
2021-11-29 11:00:00+02:00,0.02778,0.05554,0.13,0.29583
2021-11-29 12:00:00+02:00,0,0,0.14,0.29854
2021-11-29 13:00:00+02:00,0,0,0.14411,0.29903
2021-11-29 14:00:00+02:00,0.04806,0.05345,0.14412,0.3292
2021-11-29 15:00:00+02:00,0.04973,0.05345,0.34277,0.34277
2021-11-29 16:00:00+02:00,0.04601,0.05345,0.35211,0.35211
2021-11-29 17:00:00+02:00,0.04834,0.05345,0.36,0.36
2021-11-29 18:00:00+02:00,0.04332,0.05345,0.11,0.42187
2021-11-29 19:00:00+02:00,0.05,0.05345,0.11,0.41013
2021-11-29 20:00:00+02:00,0.02698,0.04914,0.11,0.35506
2021-11-29 21:00:00+02:00,0.02698,0.04394,0.103,0.31016
2021-11-29 22:00:00+02:00,0.03119,0.02636,0.103,0.22905
2021-11-29 23:00:00+02:00,0.02958,0.0269,0.11046,0.18392
2021-11-30 00:00:00+02:00,0.02868,0.0269,0.106,0.13005
2021-11-30 01:00:00+02:00,0.0336,0.0346,0.11,0.11903
2021-11-30 02:00:00+02:00,0,0,0.10051,0.10051
2021-11-30 03:00:00+02:00,0,0,0.045,0.09193
2021-11-30 04:00:00+02:00,0,0,0.045,0.0778
2021-11-30 05:00:00+02:00,0,0,0.065,0.09101
2021-11-30 06:00:00+02:00,0.049,0.05593,0.09,0.10292
2021-11-30 07:00:00+02:00,0.04945,0.05962,0.094,0.12006
2021-11-30 08:00:00+02:00,0.04898,0.05907,0.21008,0.21008
2021-11-30 09:00:00+02:00,0.04935,0.05903,0.21004,0.21004
2021-11-30 10:00:00+02:00,0.03525,0.04992,0.15986,0.15986
2021-11-30 11:00:00+02:00,0.03525,0.05064,0.115,0.18908
2021-11-30 12:00:00+02:00,0,0,0.11628,0.17523
2021-11-30 13:00:00+02:00,0,0,0.11,0.16756
2021-11-30 14:00:00+02:00,0.04779,0.04976,0.103,0.18006
2021-11-30 15:00:00+02:00,0.04727,0.05734,0.1,0.18904
2021-11-30 16:00:00+02:00,0.04692,0.05554,0.11,0.25007
2021-11-30 17:00:00+02:00,0.04756,0.05345,0.11,0.27167
2021-11-30 18:00:00+02:00,0.04863,0.05345,0.12,0.26412
2021-11-30 19:00:00+02:00,0.04874,0.05733,0.125,0.22892
2021-11-30 20:00:00+02:00,0.0472,0.05554,0.2326,0.2326
2021-11-30 21:00:00+02:00,0.02425,0.04914,0.21506,0.21506
2021-11-30 22:00:00+02:00,0.0318,0.0282,0.17189,0.17189
2021-11-30 23:00:00+02:00,0.03206,0.0282,0.14239,0.15977
2021-12-01 00:00:00+02:00,0.03202,0.0302,0.12389,0.12541
2021-12-01 01:00:00+02:00,0.035,0.035,0.12725,0.12825
2021-12-01 02:00:00+02:00,0,0,0.107,0.115
2021-12-01 03:00:00+02:00,0,0,0.09739,0.09739
2021-12-01 04:00:00+02:00,0,0,0.09397,0.09397
2021-12-01 05:00:00+02:00,0,0,0.09694,0.09694
2021-12-01 06:00:00+02:00,0.04833,0.05996,0.11443,0.11443
2021-12-01 07:00:00+02:00,0.04837,0.05802,0.16787,0.16787
2021-12-01 08:00:00+02:00,0.04907,0.05901,0.18147,0.28036
2021-12-01 09:00:00+02:00,0.04824,0.05842,0.21201,0.29583
2021-12-01 10:00:00+02:00,0.04576,0.05454,0.20908,0.20908
2021-12-01 11:00:00+02:00,0.03075,0.0485,0.21204,0.21204
2021-12-01 12:00:00+02:00,0,0,0.21206,0.21206
2021-12-01 13:00:00+02:00,0,0,0.21204,0.21204
2021-12-01 14:00:00+02:00,0.0492,0.05891,0.189,0.189
2021-12-01 15:00:00+02:00,0.04851,0.05963,0.20004,0.20004
2021-12-01 16:00:00+02:00,0.04929,0.05683,0.21203,0.21203
2021-12-01 17:00:00+02:00,0.04977,0.05583,0.21205,0.21205
2021-12-01 18:00:00+02:00,0.04768,0.05471,0.21201,0.21201
2021-12-01 19:00:00+02:00,0.04873,0.05945,0.21204,0.21204
2021-12-01 20:00:00+02:00,0.03475,0.0488,0.21007,0.21007
2021-12-01 21:00:00+02:00,0.02725,0.0462,0.13993,0.13993
2021-12-01 22:00:00+02:00,0.0373,0.0281,0.14999,0.14999
2021-12-01 23:00:00+02:00,0.03756,0.0281,0.14991,0.14991
2021-12-02 00:00:00+02:00,0.04506,0.0281,0.0992,0.118
2021-12-02 01:00:00+02:00,0.0352,0.037,0.09917,0.09917
2021-12-02 02:00:00+02:00,0,0,0.1399,0.1399
2021-12-02 03:00:00+02:00,0,0,0.1099,0.1099
2021-12-02 04:00:00+02:00,0,0,0.13997,0.13997
2021-12-02 05:00:00+02:00,0,0,0.1499,0.1499
2021-12-02 06:00:00+02:00,0.04933,0.05894,0.095,0.15494
2021-12-02 07:00:00+02:00,0.04984,0.05932,0.08,0.16022
2021-12-02 08:00:00+02:00,0.04775,0.05923,0.15233,0.165
2021-12-02 09:00:00+02:00,0.04775,0.05866,0.2001,0.2001
2021-12-02 10:00:00+02:00,0.04933,0.05933,0.19954,0.19954
2021-12-02 11:00:00+02:00,0.038,0.05514,0.19648,0.19648
2021-12-02 12:00:00+02:00,0,0,0.22144,0.22194
2021-12-02 13:00:00+02:00,0,0,0.21752,0.21763
2021-12-02 14:00:00+02:00,0.0496,0.058,0.22637,0.27239
2021-12-02 15:00:00+02:00,0.0496,0.0595,0.2519,0.28398
2021-12-02 16:00:00+02:00,0.0496,0.0595,0.29764,0.29774
2021-12-02 17:00:00+02:00,0.04775,0.057,0.31995,0.32005
2021-12-02 18:00:00+02:00,0.0496,0.0595,0.34646,0.34648
2021-12-02 19:00:00+02:00,0.0496,0.059,0.29854,0.29904
2021-12-02 20:00:00+02:00,0.0465,0.05525,0.219,0.2195
2021-12-02 21:00:00+02:00,0.04025,0.047,0.17205,0.18
2021-12-02 22:00:00+02:00,0.04428,0.0332,0.15614,0.165
2021-12-02 23:00:00+02:00,0.04479,0.0362,0.14637,0.14637
2021-12-03 00:00:00+02:00,0.0495,0.0362,0.12709,0.12709
2021-12-03 01:00:00+02:00,0.038,0.0404,0.14125,0.14125
2021-12-03 02:00:00+02:00,0,0,0.12499,0.1295
2021-12-03 03:00:00+02:00,0,0,0.11809,0.11809
2021-12-03 04:00:00+02:00,0,0,0.11139,0.11139
2021-12-03 05:00:00+02:00,0,0,0.11502,0.11502
2021-12-03 06:00:00+02:00,0.0494,0.05884,0.13631,0.13631
2021-12-03 07:00:00+02:00,0.04971,0.05972,0.18667,0.18667
2021-12-03 08:00:00+02:00,0.04971,0.06,0.255,0.335
2021-12-03 09:00:00+02:00,0.04971,0.06,0.25641,0.335
2021-12-03 10:00:00+02:00,0.04971,0.0585,0.25999,0.26049
2021-12-03 11:00:00+02:00,0.038,0.0585,0.24763,0.24763
2021-12-03 12:00:00+02:00,0,0,0.15,0.23005
2021-12-03 13:00:00+02:00,0,0,0.1335,0.23001
2021-12-03 14:00:00+02:00,0.04983,0.0596,0.113,0.22828
2021-12-03 15:00:00+02:00,0.04983,0.0599,0.113,0.2341
2021-12-03 16:00:00+02:00,0.04983,0.05767,0.142,0.26
2021-12-03 17:00:00+02:00,0.04983,0.0596,0.22823,0.26
2021-12-03 18:00:00+02:00,0.04983,0.0596,0.19032,0.20172
2021-12-03 19:00:00+02:00,0.04983,0.0596,0.12,0.17973
2021-12-03 20:00:00+02:00,0.04975,0.058,0.12,0.14003
2021-12-03 21:00:00+02:00,0.05,0.056,0.1045,0.11805
2021-12-03 22:00:00+02:00,0.04907,0.0388,0.1045,0.11671
2021-12-03 23:00:00+02:00,0.04973,0.0392,0.11959,0.11959
2021-12-04 00:00:00+02:00,0.04964,0.0392,0.10648,0.10648
2021-12-04 01:00:00+02:00,0.038,0.0436,0.11,0.11
2021-12-04 02:00:00+02:00,0,0,0.10521,0.10521
2021-12-04 03:00:00+02:00,0,0,0.10237,0.10237
2021-12-04 04:00:00+02:00,0,0,0.09831,0.09831
2021-12-04 05:00:00+02:00,0,0,0.09392,0.09392
2021-12-04 06:00:00+02:00,0,0,0.10361,0.10361
2021-12-04 07:00:00+02:00,0,0,0.12992,0.12992
2021-12-04 08:00:00+02:00,0.04933,0.0597,0.1283,0.1283
2021-12-04 09:00:00+02:00,0.04933,0.05958,0.13996,0.13996
2021-12-04 10:00:00+02:00,0.0472,0.0532,0.21592,0.21592
2021-12-04 11:00:00+02:00,0.0422,0.05288,0.23,0.23
2021-12-04 12:00:00+02:00,0.0334,0.0585,0.2201,0.2201
2021-12-04 13:00:00+02:00,0.0481,0,0.22245,0.22245
2021-12-04 14:00:00+02:00,0,0,0.21006,0.21006
2021-12-04 15:00:00+02:00,0,0,0.21348,0.21348
2021-12-04 16:00:00+02:00,0,0,0.21,0.21
2021-12-04 17:00:00+02:00,0.0484,0.0596,0.222,0.222
2021-12-04 18:00:00+02:00,0.0484,0.0596,0.24305,0.24305
2021-12-04 19:00:00+02:00,0.0484,0.052,0.21287,0.21287
2021-12-04 20:00:00+02:00,0.04975,0.0502,0.16159,0.16159
2021-12-04 21:00:00+02:00,0.05,0.05472,0.13321,0.14
2021-12-04 22:00:00+02:00,0.0454,0.0442,0.14997,0.14997
2021-12-04 23:00:00+02:00,0.0452,0.0438,0.15003,0.15003
2021-12-05 00:00:00+02:00,0.0452,0.04572,0.11986,0.11986
2021-12-05 01:00:00+02:00,0.038,0.0446,0.08748,0.08748
2021-12-05 02:00:00+02:00,0,0,0.08792,0.08792
2021-12-05 03:00:00+02:00,0,0,0.08463,0.08463
2021-12-05 04:00:00+02:00,0,0,0.08099,0.08099
2021-12-05 05:00:00+02:00,0,0,0.08092,0.087
2021-12-05 06:00:00+02:00,0,0,0.09576,0.09576
2021-12-05 07:00:00+02:00,0,0,0.08711,0.08711
2021-12-05 08:00:00+02:00,0.04933,0.05778,0.0919,0.0919
2021-12-05 09:00:00+02:00,0.04933,0.05774,0.10005,0.10005
2021-12-05 10:00:00+02:00,0.04933,0.05714,0.12143,0.17
2021-12-05 11:00:00+02:00,0.0456,0.05852,0.14148,0.17
2021-12-05 12:00:00+02:00,0.0412,0.0526,0.20108,0.20108
2021-12-05 13:00:00+02:00,0.0485,0.05668,0.20006,0.20006
2021-12-05 14:00:00+02:00,0,0,0.15969,0.15969
2021-12-05 15:00:00+02:00,0,0,0.17535,0.35
2021-12-05 16:00:00+02:00,0,0,0.20978,0.3
2021-12-05 17:00:00+02:00,0.04925,0.0588,0.22357,0.3
2021-12-05 18:00:00+02:00,0.04925,0.0588,0.25691,0.25691
2021-12-05 19:00:00+02:00,0.04925,0.0588,0.151,0.25376
2021-12-05 20:00:00+02:00,0.04925,0.0588,0.151,0.21568
2021-12-05 21:00:00+02:00,0.05,0.05152,0.133,0.15659
2021-12-05 22:00:00+02:00,0.045,0.0408,0.133,0.16682
2021-12-05 23:00:00+02:00,0.0452,0.046,0.15005,0.15005
2021-12-06 00:00:00+02:00,0.04358,0.0469,0.12959,0.12959
2021-12-06 01:00:00+02:00,0.0393,0.0463,0.12906,0.12906
2021-12-06 02:00:00+02:00,0,0,0.12691,0.12691
2021-12-06 03:00:00+02:00,0,0,0.12592,0.12592
2021-12-06 04:00:00+02:00,0,0,0.12,0.12948
2021-12-06 05:00:00+02:00,0,0,0.1275,0.13662
2021-12-06 06:00:00+02:00,0,0.04147,0.129,0.17758
2021-12-06 07:00:00+02:00,0,0,0.26339,0.26339
